Transaction_ID,Order_ID,Order_Date,Delivery_Date,Month,Quarter,Distributor_Name,Distributor_Location,Retailer_ID,Retailer_Name,Retailer_Area,Retailer_Type,Request_Channel,Section,SKU_Code,Product_Name,Consumer_Demand_Reason,Qty_Requested,Qty_Supplied,Unit_Dist_Price_INR,MRP_per_Unit_INR,Gross_Amount_INR,Discount_Percent,Discount_Amount_INR,Net_Amount_INR,GST_Percent,GST_Amount_INR,Invoice_Amount_INR,Order_Status,Payment_Mode,Payment_Status,Remarks
TXN-CP-0299,ORD-2024-0125,20-04-2024,23-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,82,82,266,380,21812,8,1744.96,20067.04,12,2408.04,22475.08,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0300,ORD-2024-0125,20-04-2024,21-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,WhatsApp Message,Outer Wear - Women,JK-OWW-022,T-Shirt - Women,Casual wear - growing demand,36,36,266,380,9576,8,766.08,8809.92,12,1057.19,9867.11,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0301,ORD-2024-0125,20-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,WhatsApp Message,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,29,29,70,100,2030,3,60.9,1969.1,12,236.29,2205.39,Fulfilled,Cheque,Paid,
TXN-CP-0302,ORD-2024-0125,20-04-2024,21-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,45,45,98,140,4410,0,0.0,4410.0,12,529.2,4939.2,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0303,ORD-2024-0096,21-04-2024,24-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,14,14,105,150,1470,8,117.6,1352.4,12,162.29,1514.69,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0304,ORD-2024-0097,21-04-2024,23-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Phone Call,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,13,13,63,90,819,0,0.0,819.0,12,98.28,917.28,Fulfilled,Cheque,Paid,
TXN-CP-0305,ORD-2024-0098,21-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,84,84,154,220,12936,10,1293.6,11642.4,12,1397.09,13039.49,Fulfilled,Credit - 15 Days,Due (Pending),
TXN-CP-0306,ORD-2024-0098,21-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Essentials,JK-ESS-036,Handkerchief (Pack of 5),Daily essential - steady demand,28,28,70,100,1960,0,0.0,1960.0,12,235.2,2195.2,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0307,ORD-2024-0098,21-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,63,63,70,100,4410,0,0.0,4410.0,12,529.2,4939.2,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0308,ORD-2024-0098,21-04-2024,23-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,49,49,63,90,3087,8,246.96,2840.04,12,340.8,3180.84,Fulfilled,Cheque,Paid,
TXN-CP-0309,ORD-2024-0109,22-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,Phone Call,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,45,45,70,100,3150,8,252.0,2898.0,12,347.76,3245.76,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0310,ORD-2024-0109,22-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,Phone Call,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,49,49,175,250,8575,0,0.0,8575.0,12,1029.0,9604.0,Fulfilled,Cheque,Paid,
TXN-CP-0311,ORD-2024-0109,22-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,Phone Call,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,32,32,245,350,7840,0,0.0,7840.0,12,940.8,8780.8,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0312,ORD-2024-0109,22-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,Phone Call,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,37,37,385,550,14245,0,0.0,14245.0,12,1709.4,15954.4,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0313,ORD-2024-0110,24-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,29,29,182,260,5278,8,422.24,4855.76,12,582.69,5438.45,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0314,ORD-2024-0111,24-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,85,85,245,350,20825,0,0.0,20825.0,12,2499.0,23324.0,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0315,ORD-2024-0111,24-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,85,85,154,220,13090,10,1309.0,11781.0,12,1413.72,13194.72,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0316,ORD-2024-0111,24-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,38,38,490,700,18620,10,1862.0,16758.0,12,2010.96,18768.96,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0317,ORD-2024-0111,24-04-2024,28-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,68,68,140,200,9520,8,761.6,8758.4,12,1051.01,9809.41,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0318,ORD-2024-0117,24-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,48,48,385,550,18480,0,0.0,18480.0,12,2217.6,20697.6,Fulfilled,Cheque,Paid,
TXN-CP-0319,ORD-2024-0117,24-04-2024,26-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,93,93,175,250,16275,0,0.0,16275.0,12,1953.0,18228.0,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0320,ORD-2024-0117,24-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,83,83,63,90,5229,0,0.0,5229.0,12,627.48,5856.48,Fulfilled,Cheque,Paid,
TXN-CP-0321,ORD-2024-0117,24-04-2024,25-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,18,18,105,150,1890,0,0.0,1890.0,12,226.8,2116.8,Fulfilled,Cash on Delivery,Due (Pending),
TXN-CP-0322,ORD-2024-0118,24-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Written Order Form,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,13,13,98,140,1274,0,0.0,1274.0,12,152.88,1426.88,Fulfilled,Cheque,Paid,
TXN-CP-0323,ORD-2024-0118,24-04-2024,27-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Written Order Form,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,14,14,70,100,980,0,0.0,980.0,12,117.6,1097.6,Fulfilled,Cheque,Paid,
TXN-CP-0324,ORD-2024-0127,24-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,WhatsApp Message,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,92,92,245,350,22540,0,0.0,22540.0,12,2704.8,25244.8,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0325,ORD-2024-0127,24-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,16,16,70,100,1120,3,33.6,1086.4,12,130.37,1216.77,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0326,ORD-2024-0095,27-04-2024,30-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Phone Call,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,107,107,126,180,13482,8,1078.56,12403.44,12,1488.41,13891.85,Fulfilled,Cheque,Partially Paid,
TXN-CP-0327,ORD-2024-0095,27-04-2024,28-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Phone Call,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,53,53,105,150,5565,5,278.25,5286.75,12,634.41,5921.16,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0328,ORD-2024-0126,28-04-2024,03-05-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Written Order Form,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,89,89,266,380,23674,0,0.0,23674.0,12,2840.88,26514.88,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0329,ORD-2024-0126,28-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Written Order Form,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,29,29,70,100,2030,3,60.9,1969.1,12,236.29,2205.39,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0330,ORD-2024-0126,28-04-2024,29-04-2024,April,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Written Order Form,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,87,87,245,350,21315,0,0.0,21315.0,12,2557.8,23872.8,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0331,ORD-2024-0161,01-05-2024,06-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Email,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,82,82,420,600,34440,10,3444.0,30996.0,12,3719.52,34715.52,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0332,ORD-2024-0129,03-05-2024,08-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,93,93,490,700,45570,3,1367.1,44202.9,12,5304.35,49507.25,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0333,ORD-2024-0129,03-05-2024,08-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,41,41,420,600,17220,5,861.0,16359.0,12,1963.08,18322.08,Fulfilled,UPI / NEFT,Partially Paid,
TXN-CP-0334,ORD-2024-0129,03-05-2024,06-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,69,69,70,100,4830,5,241.5,4588.5,12,550.62,5139.12,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0335,ORD-2024-0157,03-05-2024,04-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,13,13,245,350,3185,8,254.8,2930.2,12,351.62,3281.82,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0336,ORD-2024-0157,03-05-2024,07-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,21,21,385,550,8085,0,0.0,8085.0,12,970.2,9055.2,Fulfilled,Cheque,Paid,
TXN-CP-0337,ORD-2024-0157,03-05-2024,05-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,WhatsApp Message,Essentials,JK-ESS-033,Ankle Socks (Pack of 3),Daily wear - impulse purchase,14,14,84,120,1176,0,0.0,1176.0,12,141.12,1317.12,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0338,ORD-2024-0158,03-05-2024,06-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Written Order Form,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,108,108,315,450,34020,3,1020.6,32999.4,12,3959.93,36959.33,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0339,ORD-2024-0145,04-05-2024,05-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,90,90,175,250,15750,0,0.0,15750.0,12,1890.0,17640.0,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0340,ORD-2024-0145,04-05-2024,09-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,In-Person Visit,Essentials,JK-ESS-034,Full Length Socks (Pk 3),Winter & formal occasion,32,32,105,150,3360,0,0.0,3360.0,12,403.2,3763.2,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0341,ORD-2024-0145,04-05-2024,05-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,In-Person Visit,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,13,13,70,100,910,8,72.8,837.2,12,100.46,937.66,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0342,ORD-2024-0145,04-05-2024,09-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,In-Person Visit,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,17,17,350,500,5950,3,178.5,5771.5,12,692.58,6464.08,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0343,ORD-2024-0152,04-05-2024,06-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Written Order Form,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,16,11,154,220,1694,3,50.82,1643.18,12,197.18,1840.36,Partially Fulfilled,Cash on Delivery,Paid,Partial supply due to stock shortage
TXN-CP-0344,ORD-2024-0146,05-05-2024,09-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Phone Call,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,71,71,455,650,32305,10,3230.5,29074.5,12,3488.94,32563.44,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0345,ORD-2024-0146,05-05-2024,10-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Phone Call,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,37,37,245,350,9065,5,453.25,8611.75,12,1033.41,9645.16,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0346,ORD-2024-0146,05-05-2024,06-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Phone Call,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,50,50,175,250,8750,5,437.5,8312.5,12,997.5,9310.0,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0347,ORD-2024-0137,06-05-2024,08-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,55,55,70,100,3850,5,192.5,3657.5,12,438.9,4096.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0348,ORD-2024-0137,06-05-2024,Awaited,May,Q2,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,78,0,182,260,0,0,0.0,0.0,12,0.0,0.0,Pending Delivery,Credit - 15 Days,N/A,
TXN-CP-0349,ORD-2024-0130,07-05-2024,11-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,63,63,84,120,5292,0,0.0,5292.0,12,635.04,5927.04,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0350,ORD-2024-0130,07-05-2024,11-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,15,15,406,580,6090,10,609.0,5481.0,12,657.72,6138.72,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0351,ORD-2024-0130,07-05-2024,09-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,56,46,245,350,11270,0,0.0,11270.0,12,1352.4,12622.4,Partially Fulfilled,UPI / NEFT,Paid,Partial supply due to stock shortage
TXN-CP-0352,ORD-2024-0143,07-05-2024,12-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,57,57,245,350,13965,0,0.0,13965.0,12,1675.8,15640.8,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0353,ORD-2024-0143,07-05-2024,10-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,63,63,420,600,26460,5,1323.0,25137.0,12,3016.44,28153.44,Fulfilled,Cheque,Paid,
TXN-CP-0354,ORD-2024-0159,08-05-2024,12-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,Phone Call,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,73,73,280,400,20440,0,0.0,20440.0,12,2452.8,22892.8,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0355,ORD-2024-0141,09-05-2024,12-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,54,54,455,650,24570,8,1965.6,22604.4,12,2712.53,25316.93,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0356,ORD-2024-0141,09-05-2024,Awaited,May,Q2,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,23,0,140,200,0,5,0.0,0.0,12,0.0,0.0,Backordered,UPI / NEFT,N/A,Item backordered - awaiting replenishment
TXN-CP-0357,ORD-2024-0147,09-05-2024,13-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,80,80,315,450,25200,8,2016.0,23184.0,12,2782.08,25966.08,Fulfilled,Cheque,Paid,
TXN-CP-0358,ORD-2024-0155,12-05-2024,14-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Inner Wear - Men,JK-IWM-005,Boxer Short,Youth & young adult demand,40,40,210,300,8400,0,0.0,8400.0,12,1008.0,9408.0,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0359,ORD-2024-0155,12-05-2024,16-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,11,11,245,350,2695,5,134.75,2560.25,12,307.23,2867.48,Fulfilled,Credit - 15 Days,Partially Paid,
TXN-CP-0360,ORD-2024-0148,13-05-2024,18-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,Email,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,102,102,455,650,46410,0,0.0,46410.0,12,5569.2,51979.2,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0361,ORD-2024-0148,13-05-2024,18-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,Email,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,80,80,245,350,19600,0,0.0,19600.0,12,2352.0,21952.0,Fulfilled,Cheque,Paid,
TXN-CP-0362,ORD-2024-0160,14-05-2024,15-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Written Order Form,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,112,112,280,400,31360,0,0.0,31360.0,12,3763.2,35123.2,Fulfilled,Cheque,Paid,
TXN-CP-0363,ORD-2024-0134,16-05-2024,21-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,91,91,385,550,35035,10,3503.5,31531.5,12,3783.78,35315.28,Fulfilled,Cheque,Paid,
TXN-CP-0364,ORD-2024-0134,16-05-2024,20-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,70,70,63,90,4410,10,441.0,3969.0,12,476.28,4445.28,Fulfilled,Credit - 30 Days,Due (Pending),
TXN-CP-0365,ORD-2024-0134,16-05-2024,18-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,70,70,350,500,24500,0,0.0,24500.0,12,2940.0,27440.0,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0366,ORD-2024-0134,16-05-2024,21-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,23,23,420,600,9660,10,966.0,8694.0,12,1043.28,9737.28,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0367,ORD-2024-0156,17-05-2024,22-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,37,37,490,700,18130,3,543.9,17586.1,12,2110.33,19696.43,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0368,ORD-2024-0156,17-05-2024,22-05-2024,May,Q2,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Inner Wear - Women,JK-IWW-015,Thermal Set - Women,Winter season demand,58,58,525,750,30450,8,2436.0,28014.0,12,3361.68,31375.68,Fulfilled,Cash on Delivery,Paid,
